time,H,R,E,F,A
2019/6/6 13:58,0.0,0.0,1.0,0.0,0.885
2019/6/6 13:59,0.0,0.0,1.0,0.0,0.899
2019/6/6 14:05,0.0,0.0,0.0,1.0,1.093
2019/6/6 14:18,0.0,0.0,1.0,0.0,1.103
2019/6/6 14:19,0.0,0.0,1.0,0.0,0.8759999999999999
2019/6/6 14:31,0.0,0.0,1.0,0.0,1.005
2019/6/6 14:32,0.0,0.0,1.0,0.0,1.288
2019/6/6 14:33,0.0,0.0,1.0,0.0,1.382
2019/6/6 14:34,0.0,0.0,1.0,0.0,1.3090000000000002
2019/6/6 14:35,0.0,0.0,1.0,0.0,1.376
2019/6/6 14:55,0.0,0.0,1.0,0.0,0.912
2019/6/6 14:56,0.0,0.0,1.0,0.0,0.8809999999999999
